Modelling and Evaluation of ATM Networks;Demetres D. Kouvatsos;N/A;0-412-83640-8;conf/atmn/1997;2002-01-03;Kluwer;IFIP Conference Proceedings;Performance Analysis of ATM Networks, IFIP TC6 WG6.3/WG6.4 Fifth International Workshop on Performance Modelling and Evaluation of ATM Networks, July 21-23, 1997, Ilkley, UK;157;2000.0;Performance Modelling,Ilkley,UK
SSPR/SPR;Adnan Amin|Dick de Ridder|Mohamed S. Kamel|Robert P. W. Duin|Terry Caelli;https://doi.org/10.1007/3-540-70659-3;3-540-44011-9;conf/sspr/2002;2017-05-26;Springer;Lecture Notes in Computer Science;Structural, Syntactic, and Statistical Pattern Recognition, Joint IAPR International Workshops SSPR 2002 and SPR 2002, Windsor, Ontario, Canada, August 6-9, 2002, Proceedings;2396;2002.0;Windsor, Ontario,Canada
PyHPC@SC;Andreas Schreiber|Andy R. Terrel|William F. Spotz|William Scullin;http://dl.acm.org/citation.cfm?id=3019083|http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7835827;978-1-5090-5220-2;conf/sc/2016pyhpc;2017-02-10;IEEE;N/A;6th Workshop on Python for High-Performance and Scientific Computing, PyHPC@SC 2016, Salt Lake, UT, USA, November 14, 2016;N/A;2016.0;Salt Lake,USA
ATVA;Kedar S. Namjoshi|Teruo Higashino|Tomohiro Yoneda|Yoshio Okamura;https://doi.org/10.1007/978-3-540-75596-8;978-3-540-75595-1;conf/atva/2007;2017-06-02;Springer;Lecture Notes in Computer Science;Automated Technology for Verification and Analysis, 5th International Symposium, ATVA 2007, Tokyo, Japan, October 22-25, 2007, Proceedings;4762;2007.0;Tokyo,Japan
EUROCRYPT;Bart Preneel;https://doi.org/10.1007/3-540-45539-6;3-540-67517-5;conf/eurocrypt/2000;2017-05-24;Springer;Lecture Notes in Computer Science;Advances in Cryptology - EUROCRYPT 2000, International Conference on the Theory and Application of Cryptographic Techniques, Bruges, Belgium, May 14-18, 2000, Proceeding;1807;2000.0;Bruges,Belgium
SLAM@ACM Multimedia;Gareth J. F. Jones|Guillaume Gravier|Martha Larson|Roeland Ordelman;https://doi.org/10.1145/2802558;978-1-4503-3749-6;conf/mm/2015slam;2018-11-06;ACM;N/A;Proceedings of the Third Edition Workshop on Speech, Language & Audio in Multimedia, SLAM 2015, Brisbane, Australia, October 30, 2015;N/A;2015.0;Australia
FinanceCom;Christof Weinhardt|Daniel Veit|Dennis Kundisch|Federico Rajola|Fethi A. Rabhi|Tim Weitzel;N/A;978-3-540-78549-1;conf/financecom/2007;2008-11-23;Springer;Lecture Notes in Business Information Processing;Enterprise Applications and Services in the Finance Industry, 3rd International Workshop, FinanceCom 2007, Montreal, Canada, December 8, 2007. Revised Papers;4;2008.0;Montreal,Canada
CSCWD (Selected Papers);Jean-Paul A. Barthès|Junzhou Luo|Qi Hao|Weiming Shen 0001|Zongkai Lin;https://doi.org/10.1007/978-3-540-72863-4;978-3-540-72862-7;conf/cscwd/2006lncs;2018-02-14;Springer;Lecture Notes in Computer Science;Computer Supported Cooperative Work in Design III, 10th International Conference, CSCWD 2006, Nanjing, China, May 3-5, 2006, Revised Selected Papers;4402;2007.0;Nanjing,China
TrustBus;Costas Lambrinoudakis|Javier López|Simone Fischer-Hübner;https://doi.org/10.1007/978-3-319-64483-7;978-3-319-64482-0|978-3-319-64483-7;conf/trustbus/2017;2018-05-07;Springer;Lecture Notes in Computer Science;Trust, Privacy and Security in Digital Business - 14th International Conference, TrustBus 2017, Lyon, France, August 30-31, 2017, Proceedings;10442;2017.0;Lyon,France
RV;Ezio Bartocci|Rupak Majumdar;https://doi.org/10.1007/978-3-319-23820-3;978-3-319-23819-7;conf/rv/2015;2017-06-05;Springer;Lecture Notes in Computer Science;Runtime Verification - 6th International Conference, RV 2015 Vienna, Austria, September 22-25, 2015. Proceedings;9333;2015.0;Vienna,Austria
HLT;N/A;https://aclanthology.info/volumes/speech-and-natural-language-proceedings-of-a-workshop-held-at-harriman-new-york-february-23-26-1992;978-1-55860-272-4;conf/naacl/1992;2018-07-05;Morgan Kaufmann;N/A;Speech and Natural Language: Proceedings of a Workshop Held at Harriman, New York, USA, February 23-26, 1992;N/A;1992.0;Harriman,New York,USA
USENIX Summer;N/A;N/A;N/A;conf/usenix/1986su;2014-05-15;USENIX Association;N/A;Proceedings of the USENIX Summer Conference, Altanta, GA, USA, June 1986;N/A;1986.0;USA
ICALP (2);Bart Preneel|Ingo Wegener|Michele Bugliesi|Vladimiro Sassone;https://doi.org/10.1007/11787006|https://www.wikidata.org/entity/Q57254513;3-540-35907-9;conf/icalp/2006-2;2018-11-14;Springer;Lecture Notes in Computer Science;Automata, Languages and Programming, 33rd International Colloquium, ICALP 2006, Venice, Italy, July 10-14, 2006, Proceedings, Part II;4052;2006.0;Programming,Venice,Italy
ICPS;Domenico Cotroneo|Julie A. McCann|Mario Lauria|Mark A. Baker;https://doi.org/10.1145/1568199;978-1-60558-644-1;conf/icps/2009;2018-11-06;ACM;N/A;Proceedings of the 2009 international conference on Pervasive services, ICPS '09, London, United Kingdom, July 13-17, 2009;N/A;2009.0;London,United Kingdom
GIR;Christopher B. Jones|Ross S. Purves;http://dl.acm.org/citation.cfm?id=2837689;978-1-4503-3937-7;conf/gir/2015;2016-01-10;ACM;N/A;Proceedings of the 9th Workshop on Geographic Information Retrieval, GIR 2015, Paris, France, November 26-27, 2015;N/A;2015.0;Paris,France
APCC;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6145285;978-1-4577-0389-8;conf/apcc/2011;2018-11-20;IEEE;N/A;IEEE 17th Asia-Pacific Conference on Communications, APCC 2011, Sabah, Malaysia, October 2-5, 2011;N/A;2011.0;APCC 2011,Sabah,Malaysia
SVR;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7510580|https://www.computer.org/csdl/proceedings/svr/2016/4149/00/index.html;978-1-5090-4149-7;conf/svr/2016;2016-07-26;IEEE Computer Society;N/A;XVIII Symposium on Virtual and Augmented Reality, SVR 2016, Gramado, Brazil, June 21-24, 2016;N/A;2016.0;Gramado,Brazil
KMIS;Joaquim Filipe|Kecheng Liu;N/A;978-989-8425-81-2;conf/ic3k/2011kmis;2012-05-04;SciTePress;N/A;KMIS 2011 - Proceedings of the International Conference on Knowledge Management and Information Sharing, Paris, France, 26-29 October, 2011;N/A;2011.0;Paris,France
AAAI Fall Symposium: Building Representations of Common Ground with Intelligent Agents;N/A;http://www.aaai.org/Library/Symposia/Fall/fs11-02.php;N/A;conf/aaaifs/2011-2;2013-09-25;AAAI;AAAI Technical Report;Building Representations of Common Ground with Intelligent Agents, Papers from the 2011 AAAI Fall Symposium, Arlington, Virginia, USA, November 4-6, 2011;FS-11-02;2011.0;Arlington,Virginia,USA
CATS;Julián Mestre;http://crpit.com/Vol128.html;978-1-921770-09-8;conf/cats/2012;2013-04-17;Australian Computer Society;CRPIT;Eighteenth Computing: The Australasian Theory Symposium, CATS 2012, Melbourne, Australia, January 2012;128;2012.0;CATS,Melbourne,Australia
NIPS Causality: Objectives and Assessment;Bernhard Schölkopf|Dominik Janzing|Isabelle Guyon;http://jmlr.org/proceedings/papers/v6/;N/A;conf/nips/2008coa;2014-09-11;JMLR.org;JMLR Proceedings;Causality: Objectives and Assessment (NIPS 2008 Workshop), Whistler, Canada, December 12, 2008;6;2010.0;Whistler,Canada
FOGA;L. Darrell Whitley|Michael D. Vose;N/A;1-55860-356-5;conf/foga/1994;2003-06-02;Morgan Kaufmann;N/A;Proceedings of the Third Workshop on Foundations of Genetic Algorithms. Estes Park, Colorado, USA, July 31 - August 2 1994;N/A;1995.0;Park,Colorado,USA
CICLing;Alexander F. Gelbukh;https://doi.org/10.1007/3-540-44686-9|https://www.wikidata.org/entity/Q56547545;3-540-41687-0;conf/cicling/2001;2018-11-14;Springer;Lecture Notes in Computer Science;Computational Linguistics and Intelligent Text Processing, Second International Conference, CICLing 2001, Mexico-City, Mexico, February 18-24, 2001, Proceedings;2004;2001.0;Mexico-City,Mexico
Mobile HCI;Mark D. Dunlop|Stephen A. Brewster;https://doi.org/10.1007/b100594;3-540-23086-6;conf/mhci/2004;2017-06-15;Springer;Lecture Notes in Computer Science;Mobile Human-Computer Interaction - Mobile HCI 2004, 6th International Symposium, Glasgow, UK, September 13-16, 2004, Proceedings;3160;2004.0;Glasgow,UK
EPEW;Agapios N. Platis|Dieter Fiems|Marco Paolieri;https://doi.org/10.1007/978-3-319-46433-6;978-3-319-46432-9;conf/epew/2016;2017-05-24;Springer;Lecture Notes in Computer Science;Computer Performance Engineering - 13th European Workshop, EPEW 2016, Chios, Greece, October 5-7, 2016, Proceedings;9951;2016.0;Greece
LISC@ISWC;Carsten Keßler|Line C. Pouchard|Tomi Kauppinen;http://ceur-ws.org/Vol-951;N/A;conf/semweb/2012lisc;2018-10-29;CEUR-WS.org;CEUR Workshop Proceedings;Proceedings of the Second International Workshop on Linked Science 2012 - Tackling Big Data, Boston, MA, USA, November 12, 2012;951;2013.0;Boston,MA,USA
EC-TEL;Hendrik Drachsler|Julien Broisin|Katrien Verbert|Mar Pérez-Sanagustín|Élise Lavoué;https://doi.org/10.1007/978-3-319-66610-5;978-3-319-66609-9|978-3-319-66610-5;conf/ectel/2017;2017-09-05;Springer;Lecture Notes in Computer Science;Data Driven Approaches in Digital Education - 12th European Conference on Technology Enhanced Learning, EC-TEL 2017, Tallinn, Estonia, September 12-15, 2017, Proceedings;10474;2017.0;Tallinn,Estonia
HPCA;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5743111|http://www.computer.org/csdl/proceedings/hpca/2011/9432/00/index.html;978-1-4244-9432-3;conf/hpca/2011;2014-10-07;IEEE Computer Society;N/A;17th International Conference on High-Performance Computer Architecture (HPCA-17 2011), February 12-16 2011, San Antonio, Texas, USA;N/A;2011.0;San Antonio,Texas,USA
INC;Bogdan V. Ghita|Oliver Schneider 0001|Paul Dowland|Sergej Alekseev;http://www.cscan.org/default.asp?page=openaccess&eid=18;978-1-84102-410-3;conf/inc/2016;2016-06-22;Plymouth University;N/A;Eleventh International Network Conference, INC 2016, Frankfurt, Germany, July 19-21, 2016. Proceedings;N/A;2016.0;Frankfurt,Germany
CHI Extended Abstracts;Carolyn Gale|Gerrit C. van der Veer;N/A;1-59593-002-7;conf/chi/2005a;2005-06-03;ACM;N/A;Extended Abstracts Proceedings of the 2005 Conference on Human Factors in Computing Systems, CHI 2005, Portland, Oregon, USA, April 2-7, 2005;N/A;2005.0;Portland,Oregon,USA
WAW;Anthony Bonato|Fan R. K. Chung;https://doi.org/10.1007/978-3-540-77004-6;978-3-540-77003-9;conf/waw/2007;2017-06-02;Springer;Lecture Notes in Computer Science;Algorithms and Models for the Web-Graph, 5th International Workshop, WAW 2007, San Diego, CA, USA, December 11-12, 2007, Proceedings;4863;2007.0;San Diego,CA, USA
PAAMS;Franco Zambonelli|Javier Bajo|Juan M. Corchado|Yves Demazeau;https://doi.org/10.1007/978-3-319-07551-8;978-3-319-07550-1;conf/paams/2014;2017-05-19;Springer;Lecture Notes in Computer Science;Advances in Practical Applications of Heterogeneous Multi-Agent Systems. The PAAMS Collection - 12th International Conference, PAAMS 2014, Salamanca, Spain, June 4-6, 2014. Proceedings;8473;2014.0;Spain
HotSoS;David M. Nicol|Laurie A. Williams|Munindar P. Singh;http://dl.acm.org/citation.cfm?id=2600176;978-1-4503-2907-1;conf/hotsos/2014;2015-05-05;ACM;N/A;Proceedings of the 2014 Symposium and Bootcamp on the Science of Security, HotSoS 2014, Raleigh, NC, USA, April 08 - 09, 2014;N/A;2014.0;NC,USA
NetSoft;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7497397;978-1-4673-9486-4;conf/netsoft/2016;2016-09-06;IEEE;N/A;IEEE NetSoft Conference and Workshops, NetSoft 2016, Seoul, South Korea, June 6-10, 2016;N/A;2016.0;Seoul,South Korea
EMNLP;N/A;N/A;978-1-932432-59-6|978-1-932432-62-6|978-1-932432-63-3;conf/emnlp/2009;2010-06-09;ACL;N/A;Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing, EMNLP 2009, 6-7 August 2009, Singapore, A meeting of SIGDAT, a Special Interest Group of the ACL;N/A;2009.0;Singapore
ICICDT;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6556112;978-1-4673-4740-2;conf/icicdt/2013;2016-05-19;IEEE;N/A;Proceedings of 2013 International Conference on IC Design & Technology, ICICDT 2013, Pavia, Italy, May 29-31, 2013;N/A;2013.0;Italy
SCAM;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=10344|http://www.computer.org/csdl/proceedings/scam/2005/2292/00/index.html;0-7695-2290-4;conf/scam/2005;2015-06-15;IEEE Computer Society;N/A;5th IEEE International Workshop on Source Code Analysis and Manipulation (SCAM 2005), 30 September - 1 October 2005, Budapest, Hungary;N/A;2005.0;Budapest,Hungary
OOPSLA;Andrew P. Black|Todd D. Millstein;http://dl.acm.org/citation.cfm?id=2660193;978-1-4503-2585-1;conf/oopsla/2014;2014-10-16;ACM;N/A;Proceedings of the 2014 ACM International Conference on Object Oriented Programming Systems Languages & Applications, OOPSLA 2014, part of SPLASH 2014, Portland, OR, USA, October 20-24, 2014;N/A;2014.0;Portland,OR,USA
MOCO;Frédéric Bevilacqua|Jules Françoise|Philippe Pasquier|Sarah Fdili Alaoui|Thecla Schiphorst;http://dl.acm.org/citation.cfm?id=2617995;978-1-4503-2814-2;conf/moco/2014;2014-06-30;ACM;N/A;International Workshop on Movement and Computing, MOCO '14, Paris, France, June 16-17, 2014;N/A;2014.0;Paris,France
NOSSDAV;N/A;https://doi.org/10.1145/3210445;N/A;conf/nossdav/2018;2018-11-21;ACM;N/A;Proceedings of the 28th ACM SIGMM Workshop on Network and Operating Systems Support for Digital Audio and Video, NOSSDAV 2018, Amsterdam, Netherlands, June 12-15, 2018;N/A;2018.0;Amsterdam,Netherlands
HCI (2);Gavriel Salvendy|Michael J. Smith 0001;N/A;N/A;conf/hci/1993-2;2016-12-06;Elsevier;N/A;Human-Computer Interaction: Software and Hardware Interfaces, Proceedings of the Fifth International Conference on Human-Computer Interaction, (HCI International '93), Orlando, Florida, USA, August 8-13, 1993, Volume 2;N/A;1993.0;Orlando,Florida,USA
ICSOC;Alistair Barros|Daniela Grigori|Hoa Khanh Dam|Nanjangud C. Narendra;https://doi.org/10.1007/978-3-662-48616-0;978-3-662-48615-3;conf/icsoc/2015;2018-11-02;Springer;Lecture Notes in Computer Science;Service-Oriented Computing - 13th International Conference, ICSOC 2015, Goa, India, November 16-19, 2015, Proceedings;9435;2015.0;India
ICSR;Barbara Gallina|Carlos Cetina|Rafael Capilla;https://doi.org/10.1007/978-3-319-90421-4;978-3-319-90420-7|978-3-319-90421-4;conf/icsr/2018;2018-05-11;Springer;Lecture Notes in Computer Science;New Opportunities for Software Reuse - 17th International Conference, ICSR 2018, Madrid, Spain, May 21-23, 2018, Proceedings;10826;2018.0;Madrid,Spain
HPN;Ramón Puigjaner;N/A;0-412-73290-4;conf/hpn/1995;2002-01-03;Chapman & Hall;IFIP Conference Proceedings;High Performance Networking VI, IFIP Sixth International Conference on High Performance Networking 1995;29;1995.0;N/A
DTIS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8362838;978-1-5386-5291-6;conf/dtis/2018;2018-06-14;IEEE;N/A;13th International Conference on Design & Technology of Integrated Systems In Nanoscale Era, DTIS 2018, Taormina, Italy, April 9-12, 2018;N/A;2018.0;Taormina,Italy
Canadian Conference on AI;Christopher Drummond|Richard Khoury;https://doi.org/10.1007/978-3-319-34111-8;978-3-319-34110-1;conf/ai/2016;2017-05-24;Springer;Lecture Notes in Computer Science;Advances in Artificial Intelligence - 29th Canadian Conference on Artificial Intelligence, Canadian AI 2016, Victoria, BC, Canada, May 31 - June 3, 2016. Proceedings;9673;2016.0;Victoria,BC,Canada
NCA;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8533540;978-1-5386-7659-2;conf/nca/2018;2018-12-04;IEEE;N/A;17th IEEE International Symposium on Network Computing and Applications, NCA 2018, Cambridge, MA, USA, November 1-3, 2018;N/A;2018.0;Cambridge,MA,USA
SIROCCO;Francesc Comellas|Josep Fàbrega|Pierre Fraigniaud;N/A;1-894145-10-0;conf/sirocco/2001;2004-02-05;Carleton Scientific;Proceedings in Informatics;SIROCCO 8, Proceedings of the 8th International Colloquium on Structural Information and Communication Complexity, Vall de Núria, Girona-Barcelona, Catalonia, Spain, 27-29 June, 2001;8;2001.0;Catalonia,Spain
Privacy Enhancing Technologies;Andrei Serjantov|David M. Martin Jr.;https://doi.org/10.1007/b136164;3-540-26203-2;conf/pet/2004;2017-05-30;Springer;Lecture Notes in Computer Science;Privacy Enhancing Technologies, 4th International Workshop, PET 2004, Toronto, Canada, May 26-28, 2004, Revised Selected Papers;3424;2005.0;Toronto,Canada
AMKM;Andreas Abecker|Ludger van Elst|Virginia Dignum;https://doi.org/10.1007/b94841;3-540-20868-2;conf/amkm/2003;2017-06-01;Springer;Lecture Notes in Computer Science;Agent Mediated Knowledge Management, International Symposium AMKM 2003, Stanford, CA, USA, March 24-26, 2003, Revised and Invited Papers;2926;2004.0;CA, USA
LICS;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8592|http://www.computer.org/csdl/proceedings/lics/2003/1884/00/index.html;0-7695-1884-2;conf/lics/2003;2014-11-21;IEEE Computer Society;N/A;18th IEEE Symposium on Logic in Computer Science (LICS 2003), 22-25 June 2003, Ottawa, Canada, Proceedings;N/A;2003.0;Ottawa,Canada
REFSQ;Martin Glinz|Patrick Heymans;https://doi.org/10.1007/978-3-642-02050-6;978-3-642-02049-0;conf/refsq/2009;2017-05-17;Springer;Lecture Notes in Computer Science;Requirements Engineering: Foundation for Software Quality, 15th International Working Conference, REFSQ 2009, Amsterdam, The Netherlands, June 8-9, 2009, Proceedings;5512;2009.0;Amsterdam,The Netherlands
NetEcon@SIGMETRICS;N/A;https://doi.org/10.1145/3230654;978-1-4503-5916-0;conf/netecon/2018;2019-01-09;ACM;N/A;Proceedings of the 13th Workshop on Economics of Networks, Systems and Computation, NetEcon@SIGMETRICS 2018, Irvine, CA, USA, June 18, 2018;N/A;2018.0;CA,USA
BIRTE;Malú Castellanos|Umeshwar Dayal|Volker Markl;https://doi.org/10.1007/978-3-642-22970-1;978-3-642-22969-5;conf/birte/2010;2017-05-17;Springer;Lecture Notes in Business Information Processing;Enabling Real-Time Business Intelligence - 4th International Workshop, BIRTE 2010, Held at the 36th International Conference on Very Large Databases, VLDB 2010, Singapore, September 13, 2010, Revised Selected Papers;84;2011.0;VLDB,Singapore
PacificVis;Daniel Weiskopf|Tim Dwyer|Yingcai Wu;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=8024256|https://www.computer.org/csdl/proceedings/pacificvis/2017/5738/00/index.html;978-1-5090-5738-2;conf/apvis/2017;2017-09-19;IEEE Computer Society;N/A;2017 IEEE Pacific Visualization Symposium, PacificVis 2017, Seoul, South Korea, April 18-21, 2017;N/A;2017.0;Seoul,South Korea
DSN Workshops;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7575326|https://www.computer.org/csdl/proceedings/dsn-w/2016/3688/00/index.html;978-1-5090-3688-2;conf/dsn/2016w;2016-10-06;IEEE Computer Society;N/A;46th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops, DSN Workshops 2016, Toulouse, France, June 28 - July 1, 2016;N/A;2016.0;France
IEEE Symposium on Security and Privacy;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5504620|http://www.computer.org/csdl/proceedings/sp/2010/4035/00/index.html;978-0-7695-4035-1;conf/sp/2010;2015-01-08;IEEE Computer Society;N/A;31st IEEE Symposium on Security and Privacy, S&P 2010, 16-19 May 2010, Berleley/Oakland, California, USA;N/A;2010.0;California,USA
FIE;N/A;http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=7749394|https://www.computer.org/csdl/proceedings/fie/2016/1790/00/index.html;978-1-5090-1790-4;conf/fie/2016;2017-01-13;IEEE Computer Society;N/A;2016 IEEE Frontiers in Education Conference, FIE 2015, Eire, PA, USA, October 12-15, 2016;N/A;2016.0;Eire,PA,USA
